book_id,rating,number_of_likes
3931154,2,60
374668,5,6
18310679,5,78
30991362,5,47
18078559,0,35
338798,2,5
16280,1,16
22033888,3,15
4632159,1,80
612422,3,64
31538641,1,25
124430,2,88
26071568,1,7
9453895,3,17
71409,2,3
24034941,2,47
38551054,4,78
18288210,1,83
9462774,0,81
25868425,0,14
19336,2,61
451763,2,31
73093,0,15
14061957,5,63
13722810,1,13
43052216,1,35
18000197,5,7
18629575,4,1
5941380,2,9
26796676,0,90
165089,1,5
17240170,2,10
11451160,3,31
976380,4,26
2281,0,9
18154,4,18
550454,2,6
38197839,1,0
76706,2,6
36362234,2,3
3553395,1,11
17727253,2,75
158683,2,19
166123,2,10
20318855,4,12
5872,3,10
25570188,1,36
21911602,2,9
24508726,1,9
18938098,5,59
937098,5,62
94062,4,11
6515342,2,11
1222958,0,7
18365120,0,9
12822539,0,28
402026,2,75
17977415,5,87
61900,3,19
278701,3,6
13076894,1,30
29776246,5,85
197132,1,7
28458598,4,83
11950578,2,5
68380,1,9
1130878,5,46
73090,0,72
29243657,3,20
7371,0,17
6933135,3,54
36511792,4,63
2964277,3,7
17983690,0,14
36157359,1,0
89543,3,25
18642531,1,2
28091259,0,54
26266124,0,59
11472240,0,38
1632186,5,18
8573642,3,6
1991,2,78
36040949,3,19
644990,2,11
61539,4,7
28107444,5,56
5976135,3,55
922991,0,42
17695924,5,39
6391309,2,59
1441445,1,84
2493,4,12
122518,3,16
105576,4,5
18901156,1,44
1300866,3,76
40172073,1,2
36248923,1,2
24504079,5,78
22838220,4,26
847581,2,45
21399149,2,100
17899392,4,44
36672702,4,10
23202487,5,15
6280641,5,31
177289,3,0
22318399,3,30
28587609,1,52
16083209,4,47
39333207,1,84
16130,5,72
25329513,3,19
589118,2,8
22607787,0,64
84183,1,30
59829,5,30
13185923,1,0
2133795,1,27
18296619,1,5
16111504,2,47
8120067,1,100
23198876,4,89
21481392,1,6
8492319,5,1
25687508,4,63
25850401,1,38
16176153,1,19
28109694,0,70
17880603,1,4
17934404,3,12
195806,0,70
6987527,1,18
96663,2,12
25487377,4,99
18335916,3,6
25189169,2,18
7625632,5,20
198175,3,20
1062304,0,73
24392748,2,14
12998673,1,55
34020742,5,12
290384,3,24
25167846,0,17
32601289,1,53
23337117,1,29
13529957,2,21
7092396,1,20
36387418,3,10
25656580,4,26
23688067,5,84
25654630,3,18
3134981,4,52
613929,4,3
111410,1,15
2261571,4,19
10255198,0,40
3274660,4,97
25190,0,18
11746148,2,10
25148,2,11
72473,2,80
13575706,4,17
23259118,4,14
16146990,2,12
16117368,5,3
244383,2,81
23236743,0,98
193659,0,12
18464433,4,54
28534696,5,36
4052982,0,6
911892,4,2
7091488,1,0
11517874,1,33
302983,3,21
61905,5,12
99664,3,14
25302294,4,20
6217775,5,81
23364679,2,9
18457827,1,93
822392,4,24
18231545,3,93
36117813,2,4
35512560,0,5
17357402,4,66
28257707,4,63
18050175,3,51
12977976,5,9
84748,0,8
242201,3,16
20809,1,48
1058726,3,9
34534552,2,82
17281601,1,46
276123,0,38
7631105,5,15
25733442,1,57
420739,5,13
22707725,0,19
18127772,0,65
28698224,2,56
526339,3,70
8966262,2,38
4889214,0,29
20542660,3,18
59807,2,17
110410,4,94
6237858,1,14
23202149,1,20
17464884,1,80
3520521,5,33
18243241,4,7
321722,5,57
16078584,0,12
22042627,3,11
88077,2,10
25867265,3,58
709381,1,11
11306,3,97
25037671,4,15
53926,0,87
16142151,0,10
17912283,1,15
50781,5,6
79448,2,13
25344650,5,13
17339827,0,11
36990175,5,2
20581817,0,0
27401657,1,2
11150550,4,85
787067,4,37
9993763,1,16
16687056,0,11
21878750,3,87
12608870,5,18
904488,1,54
35488914,5,27
172111,4,4
18774964,4,15
105576,2,72
6185409,1,83
94317,2,94
15844032,5,1
18773488,1,90
6589111,1,74
476653,3,24
6280641,1,4
7844725,0,3
502777,3,20
10836471,3,91
16107277,4,85
636026,0,78
446813,4,64
17385220,1,82
25135802,4,20
6463839,4,65
22588093,1,6
40382706,5,6
15749143,3,1
21457758,2,4
12095,2,24
179579,2,2
41962,5,80
31368976,5,39
8121708,0,3
59807,3,3
20912424,4,44
703847,0,4
34939837,0,8
195650,4,1
85653,4,33
13549029,5,6
6698001,5,28
16718083,1,10
12431807,0,10
8109216,1,63
943817,0,86
126609,2,76
10048874,1,51
209889,0,20
15829917,1,15
15731244,5,22
2946591,2,5
137883,2,8
27217549,0,18
25622860,2,15
16148208,4,5
42071226,4,17
32672504,5,0
556136,5,65
17698384,4,52
16243990,3,99
8827,5,70
239239,5,8
110097,0,9
24587641,1,19
27259009,4,0
1291211,4,42
129223,1,8
152052,5,32
17910372,5,47
40881738,4,19
15798680,1,6
6752458,3,97
6400219,1,36
30256248,2,54
23911680,5,78
31449227,3,82
39699524,2,15
904965,0,13
27161868,0,20
25112957,4,1
7443064,1,61
7151711,5,45
20982805,5,28
12361115,1,93
202146,4,79
17619220,2,0
34382818,0,24
15771862,5,26
33803113,3,15
36555292,0,5
23870836,4,50
55352,5,50
33966845,3,37
19542841,3,64
23285659,1,30
31019571,1,44
22922028,1,0
36505403,2,22
35295478,4,2
6296117,4,5
29939353,3,47
17333180,1,12
12295280,4,23
15810499,4,12
15793579,0,56
354501,1,94
22825631,2,60
11996019,3,48
17558767,0,19
25560247,3,30
20930873,1,8
264946,2,85
29478744,5,8
3086160,1,11
30134847,2,97
17287673,5,0
13635790,0,6
24901891,0,67
20742955,3,3
40642114,0,69
26722576,5,49
23306936,0,49
57491,5,12
874238,5,92
35260159,2,55
25404499,5,47
38115733,3,14
7977037,5,5
23349435,1,67
757104,5,55
24569,3,36
24922294,3,73
24235463,0,17
7743801,4,5
13616278,1,20
17622948,2,18
445623,4,13
304079,2,8
12993901,5,1
27157815,1,40
17898625,4,72
23019243,3,37
23631528,0,9
6267237,5,18
9653087,3,42
1146301,0,16
22011896,3,16
150253,1,3
19168420,3,47
81026,4,81
110297,0,69
90574,1,5
748862,4,17
6460146,0,49
547094,4,29
23281788,3,17
8734467,1,54
23114976,4,4
26160162,3,7
647492,0,8
186200,5,41
36504059,4,2
27208,5,20
22074044,3,64
11043418,3,76
22748863,3,27
7206043,4,5
9889782,5,48
335459,0,10
35069159,0,60
11451865,0,16
2299110,1,33
36656582,1,31
18815522,2,77
16280847,2,54
358489,4,17
35756894,5,14
4294292,2,2
34470979,3,18
147014,1,10
15755407,2,8
994192,1,29
932587,4,13
15824178,2,1
19405297,5,2
10238101,3,59
12419672,3,42
13356825,4,58
38353681,5,10
19248320,2,67
10345642,3,89
18658071,3,13
24520,1,64
17262121,0,57
7422957,4,8
36111620,2,66
8299165,0,18
15720119,0,1
13047090,2,0
18054664,0,96
7140582,0,99
886512,4,11
16101015,0,97
3697927,5,6
26795367,4,86
11010324,1,44
9222475,4,50
28762288,3,6
23262621,2,19
13560376,2,90
22012863,3,19
118824,1,76
81281,4,17
3322128,5,61
7163015,1,51
303615,5,2
18907038,5,9
6504968,5,78
7314887,3,6
21937625,4,3
23602473,0,88
25391368,5,9
939709,4,70
18837765,5,4
61942,2,50
18077836,2,20
74105,3,72
1032696,4,19
12977976,4,14
39884755,1,14
17857511,5,46
25852870,0,61
4905292,1,22
39643759,5,78
2595369,4,78
84737,4,9
296302,1,100
126512,3,0
13278548,5,60
1372498,3,100
32613243,0,68
18499895,2,4
781844,4,28
23403710,0,14
31423216,5,9
90160,2,87
6927061,1,100
17596262,4,67
27401657,0,84
11979622,0,20
37909422,5,38
13562334,2,77
102142,2,18
8803932,2,6
17314788,3,9
47241,1,5
26114291,3,21
7497552,0,5
18072987,0,63
34419450,0,59
8573642,2,13
11021709,1,14
25391336,1,90
23215488,3,52
10644930,3,88
4988599,0,85
23013875,4,13
201642,0,10
68682,1,17
18308266,5,11
3250465,2,18
39949010,1,85
19400,3,17
15733152,5,3
22046472,5,27
17407260,5,38
16099190,3,33
442296,0,71
18757146,0,68
837501,4,64
7939963,3,32
20906692,3,15
39692,2,13
39045,3,9
10632340,1,62
11531104,0,66
484,4,1
9677446,2,5
1486138,2,2
9512985,1,32
1594220,4,11
35570300,5,36
994823,3,27
16842,3,1
13110537,0,40
8167094,5,47
21911602,0,4
19294181,2,9
24611962,2,13
281433,0,2
15749143,4,4
13108849,1,13
18774002,1,73
15814202,4,6
23523867,2,56
6076462,0,20
35407312,3,57
23592175,2,13
40881450,2,36
23358072,3,12
450924,4,27
8253037,3,8
24889218,5,19
106597,0,99
176556,5,57
7870975,3,10
376585,1,10
705257,4,38
15712502,5,35
17623569,0,16
12951123,3,17
7061670,0,2
298421,4,1
32718970,1,99
35069215,5,27
744809,5,19
40176953,1,33
23149096,0,9
15784968,3,22
185897,3,15
13422740,4,4
7939963,2,67
18400944,2,12
9850443,4,3
16139620,2,7
35086533,4,30
29939115,1,6
116223,4,80
18710209,0,69
250945,3,11
23547364,0,0
13484184,1,97
13143456,3,61
23570333,0,29
13038833,4,6
30556459,1,4
40236392,0,85
1096320,5,3
13644247,2,90
17801425,3,98
688982,5,1
112136,0,20
2262073,3,28
14975,4,0
7488686,0,20
31436518,5,6
26026530,3,39
18388177,2,30
17260623,2,11
41187889,4,10
12637477,4,14
2153427,4,31
22668635,2,79
13394049,4,25
11145835,1,52
56634,4,8
8564644,1,2
13647567,5,42
449189,2,63
16707686,1,98
157313,5,2
1022209,2,50
837501,1,87
413432,4,82
23281788,3,15
54510,1,47
90574,3,79
176839,3,14
13436384,1,14
502777,0,72
3491171,4,19
883230,1,35
333356,1,94
129798,0,5
72111,3,7
824062,5,1
12710035,3,44
342823,5,32
9256414,5,88
1222958,3,27
23713777,4,88
133793,1,22
38821046,1,25
22917320,3,12
40495231,1,14
235870,2,91
2874914,3,15
9850443,4,2
26029548,5,91
22574060,2,8
15197,2,18
17974456,4,76
2212540,1,34
20893314,3,79
16219585,1,13
40795842,4,59
11179425,5,20
24451026,4,2
24655,2,95
25437747,3,89
35274032,3,7
23363236,5,83
52383,3,34
7992363,2,33
13484443,1,84
6357994,2,1
12372058,2,3
8572561,1,11
4632159,1,3
29446748,3,3
23524087,0,99
639864,0,74
80689,5,91
16166100,4,65
17859267,2,13
2548866,5,62
24980201,1,2
22033517,3,20
40023733,1,19
176964,2,98
13153411,2,9
36209818,0,47
7090785,4,97
23218582,0,39
40194939,1,61
15778414,2,20
10866464,5,20
116053,5,7
17924987,0,11
23167049,4,16
3147367,2,4
17369323,4,1
17465488,0,39
30156889,1,48
293918,3,39
17847482,1,94
3876546,4,79
17561160,2,10
16122643,0,6
34091026,4,25
7546,2,2
182381,3,11
17731804,1,40
25690047,1,50
18001399,5,1
600567,5,58
4702458,4,1
837501,5,29
25845201,0,67
12518734,5,1
41719759,2,87
7841680,2,20
12000129,3,9
16065477,2,48
8646223,0,6
21403041,0,12
59829,2,94
7510368,5,6
52783,3,60
8253037,5,93
142849,2,73
29559450,0,4
23281697,0,100
16030663,1,6
79,2,18
20957360,3,6
30095464,1,0
15776953,2,42
17901475,5,100
13406403,5,90
40382706,4,77
22877450,3,20
8745,5,4
59974,5,88
33773480,0,100
3173125,0,54
9742401,4,9
16066036,1,29
30236300,1,4
5024334,5,99
73860,0,19
35649191,2,94
10605,4,14
7311907,4,12
2250839,3,86
42113238,5,53
65349,0,46
7902654,0,14
1085955,3,40
39980,2,52
15783386,2,84
201111,0,68
6388272,0,73
13356825,2,12
11915802,2,60
16280,3,82
354620,1,32
21996359,0,3
18090079,2,19
13060734,0,40
17261191,1,9
4558426,1,4
5161,5,15
16044941,4,5
223040,0,55
16043630,5,10
16102879,2,42
12854661,5,10
240297,0,23
7986984,4,50
18059815,1,36
9676990,5,13
6453549,2,95
9514173,2,70
19165659,2,32
29090898,2,8
25022297,4,12
5198,3,4
12549766,4,50
507022,4,2
76079,1,58
35018914,1,41
7163862,5,72
15793579,4,3
12633128,4,2
13507070,5,22
13120860,3,28
17562207,4,88
13097632,4,45
10801900,3,89
21556053,0,68
126512,0,42
12505461,4,6
38205303,0,94
39149,5,9
20823392,2,6
25272670,3,18
174084,1,66
18377623,5,5
22609307,1,60
12275455,5,16
16139620,5,15
25724603,0,58
102287,0,53
26889576,4,15
10599735,4,96
10111087,1,65
2367470,0,15
25159315,1,51
2612,3,51
9494168,4,7
1169991,0,16
25422809,1,9
15851411,5,89
909345,3,54
7380486,2,12
110410,0,18
12448740,0,26
35105833,5,9
225981,0,17
17165980,3,11
16037511,4,40
817790,0,53
2802,0,76
13185923,1,36
364550,5,66
6514074,3,18
1397889,4,17
297165,3,98
36484081,2,20
13565914,5,98
17163514,2,0
13595639,0,6
15738354,2,18
15751752,1,92
40788782,5,93
23218582,0,5
22238372,4,15
23719471,0,1
3478,4,77
4558426,5,66
8271444,2,6
10110318,0,22
22822947,2,40
296384,0,4
12260585,0,58
179579,3,14
30622123,4,67
23546848,5,50
10742462,5,2
35423827,4,25
16130304,0,78
2243804,0,3
37434,4,10
55008,0,6
303917,2,39
9444,5,20
106022,0,0
33966845,1,3
33869103,5,18
234184,3,96
13630629,4,56
17211803,1,89
9992246,3,9
43888,3,46
22537367,2,16
26118426,0,13
313159,3,93
35514,5,72
11303597,3,31
40518491,0,8
16050234,4,1
13559482,1,29
24867318,5,22
3316734,0,46
33803113,0,15
9953281,4,7
23281697,3,14
15806991,3,90
30625170,1,22
23400638,3,2
33986447,3,94
134017,3,4
77767,3,14
18527498,2,87
26067984,3,14
12994855,2,7
71979,3,26
12015786,1,33
640777,4,49
706360,2,55
780604,5,19
332631,1,49
1060562,5,44
116053,2,14
18214414,1,1
17926437,4,42
20657437,1,86
23253279,3,54
16055135,0,1
3805,0,4
40644351,1,67
18364996,2,58
13605723,0,11
22744664,2,94
16044953,1,60
9788080,2,39
20891547,0,17
254024,3,13
9572751,2,60
84183,0,50
337058,4,35
17166774,4,29
130602,2,99
27384361,5,3
15803560,1,4
17465447,4,70
27828913,2,30
25361877,2,58
7092507,1,27
13560068,0,19
1022209,5,9
400412,2,51
100366,3,35
112136,2,7
24472,1,3
20894026,0,81
2761171,2,4
28217802,1,21
15768795,5,62
17694052,0,25
18050015,0,98
42359,1,7
26094899,0,1
22194833,3,17
29226001,1,89
11881016,0,16
22848621,3,92
10468701,5,31
9662937,0,4
11887020,2,29
25097488,3,2
40605956,3,69
716532,1,15
18079683,1,17
17314996,3,37
22401133,5,6
25308876,5,11
690866,4,0
897717,2,9
36511792,3,8
8698353,0,36
31556136,3,3
1604003,1,58
12969596,1,3
16008616,3,13
261499,3,60
22609606,1,46
10830285,5,54
20699996,3,10
13061500,3,100
519828,2,4
21839603,5,2
14435190,4,9
22400015,3,41
30037277,1,19
4338580,3,3
20312458,1,0
13562054,3,20
20630331,2,45
108854,5,8
16240783,2,13
13629983,2,83
22470,0,77
84748,4,82
825546,2,17
20342133,0,41
6080751,2,91
78127,2,98
6667485,0,22
15726478,5,0
13414676,2,7
8309660,5,90
15798674,3,8
5999242,3,42
39095082,3,13
22011010,2,20
18296016,3,14
25543153,3,42
6235225,5,76
22872493,3,16
18637162,4,5
6449378,3,32
9408584,1,87
18517591,3,71
10473158,1,100
26615962,1,6
27309,1,17
11627,5,87
42768666,4,60
39109499,0,50
12652457,3,2
18187029,4,6
3295696,4,85
12402779,2,39
22882104,2,15
7685245,0,19
160939,0,0
30119,0,1
776159,4,92
21413922,3,72
649532,5,16
32492166,2,12
665782,2,5
2842796,1,16
40729683,3,67
25358353,0,12
25721483,5,15
6919272,4,5
18939591,3,88
425100,0,49
222773,4,32
32967547,1,7
350790,3,63
18465526,1,15
12561863,4,74
30247981,4,10
29579,4,68
13418968,2,33
178204,3,19
22718710,4,77
18074932,5,86
28507357,4,32
103035,2,8
20942206,1,4
29492187,2,45
26039553,1,76
17826040,2,15
39798154,3,58
13599579,1,53
10650911,0,11
35926246,5,26
27580,0,17
13108146,2,30
7864587,4,15
13617049,2,1
30215481,2,69
36576096,4,12
304209,3,68
7986984,0,18
18459458,4,4
18244432,2,21
16295790,1,10
70561,1,16
462426,5,30
8144743,5,71
18463756,1,29
12670968,1,14
7163015,3,12
9209290,4,44
630361,0,82
346607,3,7
39067463,1,58
35125,2,27
32718970,1,64
30847240,3,81
142849,4,14
18761416,5,1
76706,2,13
11685192,1,99
20983595,0,0
50144,0,15
16008147,5,45
12651,2,13
8779896,5,3
1074808,0,100
39727035,4,57
18362750,2,76
837501,1,40
17210471,5,92
43124898,1,29
7841179,2,3
19466843,1,8
30092271,5,69
2880984,0,0
20340221,3,78
39727035,0,13
32148391,0,2
12633128,0,24
13244400,0,4
23305614,3,9
1121530,5,2
13623910,1,70
434877,1,75
23616578,2,12
156185,1,1
28762290,2,31
239239,1,72
18114102,3,79
25673,4,71
27211459,4,11
1765082,3,18
33783451,4,72
15990970,0,80
11531279,2,18
9226657,5,1
25569003,2,41
21570971,4,11
17560488,4,3
939709,2,6
7171882,1,59
538581,0,61
12585,0,89
26760134,2,61
573300,2,17
76722,1,85
39884755,0,76
17566003,5,8
1243559,5,3
248596,0,91
372853,2,1
34533838,2,11
16003423,3,17
25360163,5,60
6455318,0,79
22877450,4,78
6882,5,4
641604,5,17
5205,3,59
94060,1,96
47734,2,15
10339088,3,7
13323203,4,45
11834447,1,4
13579057,0,51
475166,3,4
23249644,2,69
17738241,4,9
17160816,4,6
8109130,0,10
281693,1,10
22730547,5,97
40493667,1,43
12088007,5,39
25716667,2,51
40651803,0,13
77287,2,0
4591,2,60
6273,5,86
18747256,3,67
6505358,2,17
18258203,1,21
17860700,0,61
209576,1,17
2769831,2,3
28195,4,15
41015154,4,4
8301125,5,42
13512536,5,17
50925,2,6
7796389,5,0
12945191,4,11
1705697,3,9
38348931,0,34
22845353,4,19
7129497,4,28
59807,5,0
24476778,4,10
12379698,5,4
13414676,0,0
15706108,0,43
10836471,1,67
10110318,2,20
22194833,5,65
604208,0,6
7626019,2,93
92315,4,8
40210548,2,7
25476480,1,1
12969636,4,5
293707,4,5
9315641,4,13
8877100,2,18
7784,4,13
16148784,0,37
23184825,2,60
3315240,5,62
33916341,5,97
8262408,3,4
13278242,2,12
101255,3,53
18267080,1,53
4005310,2,38
38155,1,0
5137,3,16
13237099,4,3
7864147,3,35
821808,0,13
105920,2,8
475,0,50
328854,2,16
10798428,3,13
16167329,5,58
11531279,4,15
3133562,5,7
36347470,0,10
13604070,5,16
13260618,2,35
6508023,0,73
9514173,2,19
31186,4,12
23199714,5,88
35274456,1,73
8419428,3,16
17233800,1,17
22607787,2,64
6609714,2,45
313159,5,14
24036086,2,50
20743633,3,8
17679368,0,1
2241059,5,8
252783,2,50
473870,4,10
73860,3,94
9862761,4,5
41962,0,46
1087196,5,97
2425528,5,24
18523601,0,16
40032681,1,94
512704,1,28
1194060,1,9
29600119,3,64
17702579,3,82
10088219,0,58
25215765,5,61
2086132,1,58
15846878,5,94
39808517,0,66
4422777,2,0
22088091,5,2
685492,0,91
19405297,4,5
22608764,5,7
12908877,3,23
9744817,5,20
11397996,1,53
79085,5,35
33906,0,44
7059135,3,77
89717,1,10
1034185,0,4
26109391,5,95
11966330,2,9
25495588,3,17
13512713,2,17
28873,1,22
42605684,1,2
21470669,3,9
9339970,4,18
22307056,2,73
43427449,0,49
24721702,4,5
174845,3,10
796429,2,7
6352576,3,81
11156727,0,10
40864959,3,34
12524125,4,7
18813417,0,41
6293934,0,8
29446748,2,12
76778,3,24
80455,0,30
490205,4,1
26521651,5,18
1661390,5,1
34267484,0,4
1659539,1,56
25549355,4,43
13120860,1,10
21902824,2,78
5532725,5,64
17288156,1,7
7903511,2,17
13555073,3,45
4422777,5,11
25116429,5,6
25422809,5,68
9408584,1,12
10567,1,4
13410938,4,93
160192,0,4
17174,1,7
36137549,0,41
17203043,5,15
11751719,2,41
27774343,2,11
18367156,5,8
12908877,5,78
12922364,5,75
714902,3,81
9708869,0,13
49851,4,1
24999991,0,25
22091081,0,55
7857195,0,14
11475686,5,7
16083327,2,28
6606144,0,15
43604696,4,8
5501230,2,82
22238372,1,29
40669604,0,91
18157895,1,86
239823,0,16
33844155,2,9
4476999,5,88
17735,0,84
8074967,2,3
23854,3,5
18143905,0,86
15822709,4,10
25663746,2,6
3316734,1,0
20359781,5,42
25893966,2,99
18209411,1,27
21859403,3,14
9541241,2,10
17725095,2,10
30315702,3,14
31213198,4,18
13511549,3,42
5306,1,3
65057,4,46
22607787,4,35
911892,5,94
155239,0,46
5646082,1,1
52762,0,12
105657,4,27
13548152,4,90
3029283,1,21
17876,0,83
15990452,3,16
284295,3,64
34317317,1,3
16033233,4,29
85222,3,6
1081531,4,14
12939838,1,22
473815,4,38
376127,4,1
17255435,3,90
18681231,0,3
18404284,1,15
12681111,5,17
25972177,1,28
15749186,2,18
6081686,2,3
5598988,3,66
169751,4,12
2315892,0,20
5971096,4,0
2618660,4,77
12072288,4,14
103871,5,13
34234731,2,13
26236800,4,32
149667,4,3
1027079,0,49
53818,1,66
35126704,1,99
1312031,5,15
7184707,0,32
65804,4,92
119042,5,20
13112023,1,14
99315,5,11
18877989,2,77
338121,4,16
12617,3,7
23009011,4,82
3307144,1,54
18666094,4,14
13271221,0,62
1,4,63
13369727,4,10
1718814,4,74
32713781,3,10
25489625,2,89
8730798,4,3
40766761,4,10
7263429,0,8
14975,5,89
26025989,4,31
7163015,0,40
18713426,3,14
504405,5,1
8437379,4,92
18524000,4,0
13610277,4,66
9536655,4,13
73093,0,10
103296,3,15
397756,0,32
19532388,5,3
25893705,0,17
6444520,3,24
714902,0,1
205652,3,77
3330261,4,22
13262797,5,16
18111165,2,7
48974,1,8
15793584,4,9
1022376,4,12
16280051,2,6
162954,4,0
12040782,1,16
15982998,2,29
6702002,0,10
25964108,3,99
26046,0,59
185829,3,6
2392599,2,74
16190523,1,41
17342189,5,12
36172319,5,80
33099043,2,53
211099,5,14
40168057,3,94
19364719,4,7
595397,1,86
61900,4,90
2634570,1,64
966087,2,34
78107,0,19
29939027,0,16
13419125,3,8
35888335,3,46
27138737,1,61
22595242,3,0
13375921,5,37
13477702,4,11
73093,4,9
91017,3,48
1212627,5,63
11214214,4,45
24189224,2,76
6927061,2,10
5561599,1,6
23168954,3,14
13459513,5,3
40025175,3,60
824508,3,6
1176884,3,18
40941147,3,89
6649371,2,95
13512536,1,9
12608870,1,36
23252517,4,39
57258,3,75
15711844,5,20
1294001,3,14
311308,2,14
2577487,5,18
15843219,2,3
25751572,0,81
3217673,1,27
24376199,3,44
816748,2,29
11519723,4,16
16101026,3,34
137917,4,38
138681,2,84
16033233,3,83
9999576,1,6
26236800,3,68
15738256,3,76
12159923,5,38
18667976,1,86
17342189,3,0
10757346,3,7
6811150,3,3
123543,5,38
18457827,0,15
7505,0,7
15760897,0,32
20485614,5,55
8116805,2,49
458003,5,5
6070950,2,9
16096260,2,47
14761679,4,50
31332255,3,24
74176,4,13
23850929,3,69
7118052,5,87
7468253,0,11
17971066,5,42
16087848,3,21
19504319,4,67
9581174,2,2
15823583,0,67
254024,2,8
110786,2,12
10729298,2,19
23202149,2,3
11995902,0,49
17212972,0,91
278701,4,9
1022411,4,92
198175,0,30
23203977,1,3
64492,3,100
958986,1,19
16176344,5,6
15793074,0,7
12439950,3,46
24680250,1,6
12354504,2,9
18053264,4,34
34511,2,37
7066034,3,71
357165,0,11
18372547,1,30
29776603,4,55
296570,5,79
43430429,3,62
70241,3,18
24731,0,88
29486,4,18
3018318,1,2
24276301,1,88
12037339,5,96
1205429,0,15
445937,0,95
18492468,5,10
47122,3,14
460069,3,20
19277831,5,41
227729,1,82
23398876,1,53
18673607,0,24
13583766,2,22
13450189,5,19
21489697,3,1
26089572,5,7
13170607,2,35
8099187,0,70
5999242,3,11
18756630,2,69
13051355,3,6
12009478,1,10
12796866,5,92
198021,5,18
16067691,4,81
31847614,3,39
25813942,5,4
18522362,0,16
8155,2,7
281512,1,84
17927109,2,5
15774943,2,15
107430,3,87
17737211,3,25
17384512,0,55
98046,5,66
11547862,5,31
246245,4,31
8419428,3,33
20892558,5,83
17675894,3,95
25191,0,85
71955,2,30
8822493,5,29
15721638,4,25
8949352,0,78
37677999,4,57
186569,2,43
3106441,0,27
26034882,4,76
34842042,3,4
10805300,3,70
20922729,1,32
24487039,3,18
28869682,2,11
4689021,3,54
