book_id,rating,number_of_likes
36104720,2,66
18167468,3,0
997027,2,18
8582356,1,60
39986793,1,35
576335,5,80
5295735,0,81
15241,5,8
70490,1,48
354258,4,72
643334,1,6
11029566,5,46
25867265,2,88
34601,0,69
244471,4,12
6130052,0,5
2876229,0,2
22841110,0,46
13455137,2,8
28820,1,3
7998632,5,26
664642,0,55
34468592,5,59
153542,0,42
1098486,3,87
1562452,0,16
23168954,0,35
19400,3,24
17213054,0,38
18223057,5,2
18214414,3,12
5577995,1,28
186200,2,12
7163862,2,42
97968,0,32
32171947,1,7
12979313,5,59
30991362,2,39
965513,5,81
111050,3,4
18456361,5,15
3482519,3,8
6764886,2,76
25746699,4,20
6698001,2,82
28869682,5,95
917346,3,1
7742967,0,22
28107444,1,6
980426,0,100
13157992,1,12
2634030,3,7
17610746,5,10
9627755,5,77
14761679,4,81
36464086,2,1
102439,5,2
17331819,0,89
13257637,4,19
15721638,0,7
23380978,1,89
8805449,1,4
71409,0,5
1734893,4,15
106134,1,24
29241027,3,83
27208797,0,19
30848545,5,6
18138621,1,82
602467,4,7
11375889,1,60
256280,3,18
14061957,0,72
1081531,5,21
12053537,0,69
603204,1,97
7977037,5,6
17377785,5,11
2138727,0,28
17675894,4,71
13151283,4,20
17736067,2,50
13070346,3,11
16096260,1,9
3236765,3,27
8241088,5,93
9630875,4,29
3768690,3,3
19083232,1,80
13624518,0,13
25810091,0,4
14257,5,18
11669346,0,17
16096260,1,36
95431,2,83
24753563,4,3
845977,0,27
15810499,4,63
20911353,2,73
45556,2,3
34839067,4,3
6043508,4,87
13512914,2,95
42447,1,15
35086270,2,29
21481714,0,31
26804433,3,28
21532090,3,19
263176,4,80
649532,5,61
18372688,3,20
18077836,4,20
31862,2,15
190372,0,68
25489625,4,2
112969,2,32
30247981,2,98
22841110,5,0
7178978,5,17
18516961,4,83
23210822,0,1
20527357,2,5
34267285,4,3
22701480,2,84
6162873,5,0
26219455,5,14
33507,2,10
18154,0,9
18146387,3,72
20518655,4,34
40541901,3,3
303200,5,73
16171221,1,23
1166333,5,42
773276,2,92
31682371,4,19
22012863,2,53
17829280,2,91
9738582,0,78
36060068,5,97
13506510,5,29
225981,3,21
6591144,5,18
49440,1,6
33133783,4,15
12368523,2,76
17286755,2,44
15852479,1,46
18299433,3,81
10229321,0,5
16132873,3,2
161361,1,10
17675894,3,7
16247974,2,7
17926783,5,7
23489172,3,8
211867,0,49
16442,0,1
16045220,0,37
72286,2,16
15781723,0,28
519137,5,20
11995688,3,18
768938,5,88
18405519,5,53
2243804,3,14
18089975,2,88
22967575,2,26
7907211,1,56
6122181,0,14
1422926,3,6
17155787,2,4
17226338,2,16
25167846,4,14
7144,3,9
25067570,3,10
16115183,2,50
25383052,2,15
6555517,1,66
141372,2,18
573504,0,94
17936834,4,72
46674,5,61
18281880,0,74
7557790,2,47
591572,1,18
1087196,0,72
21556053,2,82
16164302,1,14
38715458,1,8
225188,5,18
38715458,2,94
240297,2,15
292163,5,49
17831095,4,20
7346882,2,13
35673517,4,12
43723509,2,28
7346882,4,66
6697518,0,0
20891547,3,23
538757,1,24
13563459,1,43
11891563,5,12
402401,2,43
15851411,5,88
6893663,3,17
12451769,5,7
17968360,5,18
61975,2,70
21956914,4,0
6058,1,12
55989,2,4
8164754,2,88
13258,5,7
30075733,0,12
9260507,4,14
9993725,0,92
22138268,0,24
15810471,4,8
28820817,3,92
13075183,2,6
23588008,0,39
40177227,0,91
20486644,4,60
425098,1,19
2422957,4,17
845977,4,70
312650,5,18
27188165,3,7
20553451,3,41
15726515,1,56
25716667,5,0
61146,2,18
20554,2,45
9106120,3,64
10650911,4,28
18171324,3,15
6591144,5,50
13584698,3,12
36954696,3,99
20525188,1,79
17835727,0,17
21422013,0,48
714569,1,1
16065564,3,2
13412366,5,54
41557322,0,72
18114092,3,78
20505787,4,79
144800,4,3
8565495,4,51
1296444,5,31
108137,2,14
6629162,1,0
34460504,4,5
12053537,1,79
24820432,3,20
7907782,5,15
205652,1,1
13418049,1,14
1632186,0,2
23686,1,8
15704830,2,29
105920,1,52
2887157,4,66
2651779,4,56
18285437,4,24
35434,0,66
9328,5,1
15842441,1,68
259836,5,83
129798,1,26
26026041,5,98
250792,1,44
538166,1,15
17860700,3,4
17260056,4,72
38251245,4,30
22606645,2,66
6449378,1,89
3291,5,70
7096013,2,20
16242556,0,4
15763857,4,88
16158611,0,94
151755,3,0
9462784,2,88
3029362,4,19
11341322,5,37
13630618,4,67
2506250,3,29
386618,0,62
12766833,0,8
18209402,1,90
17154817,4,67
40176953,2,3
358489,1,66
14439869,1,83
12998673,0,16
68494,5,23
10357575,3,31
22546289,4,2
20700340,3,15
17290655,2,95
8031168,1,1
18626777,4,46
648011,0,71
13812,3,49
15823041,4,41
29503237,0,83
24583,5,13
142023,4,19
10644930,2,9
7286910,5,6
43549952,2,85
16158592,4,2
17208048,3,11
2734278,4,7
17835899,1,18
19488665,4,12
12337158,5,11
18210687,0,69
3636,4,33
250601,4,57
16117750,3,31
18883256,3,0
8428140,2,13
18527498,3,7
3133562,4,37
35514,3,45
18942572,2,25
477801,0,34
1165753,5,5
98046,3,46
16282303,4,78
366889,4,21
2800905,2,0
15812779,2,85
23961798,4,31
20743633,2,16
23202149,5,59
31556136,0,72
2933901,3,49
12577549,5,29
5996376,4,33
999412,3,21
21936937,5,8
40407111,4,17
760326,2,30
220753,2,19
4558004,4,59
23941351,4,31
21887675,0,0
18369807,0,49
10345642,0,66
35086533,3,0
12154731,2,22
12659042,5,64
2305862,0,6
16052749,2,11
17234581,5,66
11085530,3,87
12037339,5,40
785453,4,72
6899530,0,21
21353509,1,13
29343986,3,68
13609386,2,3
7179686,0,55
207313,0,11
37540341,5,70
470535,0,42
12274,3,97
15783450,1,83
171009,1,8
38198450,3,1
67238,0,16
311034,5,14
16036423,3,64
13330603,5,5
23634011,2,0
13616660,3,57
487638,0,3
12743591,2,69
14031,2,18
15732569,3,55
3590,0,9
2133795,3,37
92581,5,30
22816100,0,40
13576438,3,36
17934503,0,97
839773,3,60
1538911,1,64
376127,3,35
12710096,5,79
71292,3,69
54258,3,40
35618459,3,83
6758368,0,2
1355595,0,7
23441598,4,16
34209372,4,39
39678923,5,69
17208264,2,64
63689,5,64
11467160,5,45
293707,4,23
35564244,3,14
16065110,1,97
2856157,1,10
236017,0,7
12670968,5,11
13722701,4,29
205330,3,2
25894009,2,33
13120464,2,17
94317,4,76
796429,2,19
35772433,3,57
22504613,0,8
13547258,3,3
18754187,3,21
30735,4,72
8492768,0,7
22975534,5,3
95602,3,94
13088324,2,93
17700271,2,1
7743783,4,36
9912767,2,1
18278874,0,74
31423216,0,46
13518058,4,22
13646237,0,90
13431827,4,43
366227,1,14
18406625,0,1
21855477,3,81
366889,0,34
6424007,0,13
40937000,1,21
974942,4,0
92517,5,20
6621143,3,8
26856191,4,79
36471697,2,77
16109790,3,19
12438180,3,22
7431461,3,62
590327,4,27
20737459,3,67
6773700,4,58
191275,3,12
23899848,1,10
6381830,0,78
35105833,2,84
18374572,0,4
1991039,5,12
650775,1,7
5977698,5,10
89230,0,20
17716590,1,90
25843420,0,72
18637162,3,38
19660,2,18
17557193,2,13
16234184,3,8
22750181,3,2
6037288,4,33
14649174,4,84
18039755,0,18
18729287,0,4
18989438,0,97
11876043,4,95
18754187,5,0
825419,1,69
133497,0,0
676003,5,57
22910293,3,91
11979900,2,41
10805543,3,39
8271444,3,17
13629641,0,27
75504,3,83
9535357,3,71
2939484,5,6
15822195,1,1
22574060,4,18
22875083,0,19
22674105,3,14
5989573,0,86
15837618,2,4
881346,4,76
281693,5,4
20484851,3,10
13350061,1,42
198076,0,36
24327646,5,13
10286585,2,22
5359,2,98
20578940,3,20
41014353,0,100
18070166,3,37
1620912,0,10
336734,5,60
129223,2,19
22025183,4,36
23128320,4,44
45245,5,73
6357994,0,20
27411345,1,57
18402202,2,47
24327646,4,66
18596963,0,14
7003187,5,98
22401133,3,6
9222475,0,64
745308,4,16
20657437,4,25
774449,3,98
13158635,0,8
16111036,4,9
9315641,2,5
18891931,3,9
22238372,1,65
1517935,2,30
7544517,0,99
31147267,3,11
11881016,2,9
20912424,5,12
7703037,4,3
6114974,2,13
209896,4,12
17204058,4,79
116297,4,17
18627856,5,97
8494276,3,5
16122163,2,99
35553692,1,61
16001052,0,20
14748,2,75
4541172,1,7
347151,2,64
18489239,0,11
21843165,4,42
16161264,4,7
5997074,2,20
13244400,1,51
17287766,2,28
16512115,0,77
7960890,5,96
16123804,5,20
17191839,0,13
18442147,1,10
15832300,2,77
1174062,3,3
18133689,0,2
30653927,5,3
21298206,2,49
658343,2,48
12512051,1,59
10605,2,91
7316340,4,93
36748616,4,20
39092290,0,40
1264695,2,34
41188221,3,2
11253,4,9
6752458,5,19
18470452,3,14
123200,2,31
41746914,4,15
25330014,2,11
10191879,0,1
15852479,1,48
25434231,4,77
38739561,2,45
35297311,5,29
34925454,0,92
27777346,1,6
20262901,3,55
21532628,0,0
22609434,4,68
10232099,2,10
42045749,4,55
11488123,4,39
23989100,5,8
312650,1,83
38723692,3,10
23413882,0,11
38551054,2,41
706360,5,50
22040598,1,10
11320138,1,8
9485409,3,31
116343,2,13
12853168,3,5
17857998,4,6
133782,1,5
29776246,4,8
135048,3,34
36540225,2,98
3720975,1,48
11499,2,57
159061,2,6
12092005,4,65
20344662,2,91
18308266,2,78
1103544,4,34
1991,5,1
11808950,2,24
26071568,4,22
6077455,2,5
17287673,1,13
6663818,1,63
618924,5,100
772716,3,14
17665210,0,4
11557282,1,2
151374,5,91
16247792,4,18
17830148,3,81
35148790,0,4
34321836,3,17
239823,3,91
9262,0,97
39993898,2,15
10504222,4,54
12835220,0,11
18134894,2,33
123543,2,16
59829,4,3
23281652,3,44
16087670,5,17
121406,3,10
20942206,1,0
22470,2,86
16107211,3,1
405541,3,33
27874227,2,48
17317648,4,33
18138755,3,1
25943007,4,68
18455357,5,11
5526,4,63
269860,4,33
10031,5,97
17618286,1,46
17657791,0,0
10241968,2,13
37647912,4,16
17839590,1,69
14059909,0,6
509686,0,12
43077027,2,1
23130500,5,71
15714478,3,22
572046,4,33
11983581,0,34
83017,3,75
82676,2,2
11301,2,7
94336,3,23
15740038,1,81
211099,5,13
128453,4,73
25014114,0,52
23121894,5,16
12882328,2,33
12114440,1,81
17702579,3,7
754771,1,52
13576691,4,78
891922,4,100
12337158,4,99
21898304,4,2
8192675,5,23
137098,4,92
15798442,1,19
11028964,5,2
3678651,4,35
31664451,5,99
18028041,3,18
13373170,2,6
6871853,2,13
18674369,0,35
17255123,2,31
27828913,3,15
12597209,2,95
154556,5,90
32969701,2,56
294395,1,45
40983132,2,9
7737900,1,24
690926,2,10
782898,2,2
16102159,3,9
9470293,5,9
17902097,3,7
197750,1,19
15808380,4,41
145159,4,44
26124482,5,8
1264695,4,24
17230559,0,9
1603923,3,37
13571899,4,17
342823,2,95
28166584,4,4
3074052,1,42
14060081,5,65
25089757,5,6
857445,5,45
218467,4,1
23207202,0,59
23281652,3,1
6587387,5,61
39900562,0,19
2584435,4,1
15823041,5,90
16512115,5,17
19558324,0,13
18160365,2,58
31552020,1,93
12882328,4,5
18126901,1,52
17378071,1,7
8299165,1,46
18144797,3,67
9394156,4,11
2229933,1,13
1613706,2,4
6855506,5,20
23429684,3,56
22967575,0,69
20256797,5,50
9852529,3,57
13409302,1,48
15795549,5,6
12518734,1,59
7303068,2,14
18040004,5,60
18809602,3,9
6468957,0,59
1659539,1,91
490472,1,17
20927491,2,7
11057626,4,12
23517731,1,6
35564244,5,42
18500233,0,59
298567,0,12
22635803,5,65
13022704,2,20
33986447,0,55
596260,5,29
932587,1,86
3590,5,10
6077455,2,73
9776116,5,7
10798428,1,91
24189224,4,13
20821614,4,9
105657,1,72
16134439,3,40
20763881,1,41
25476259,2,6
99955,1,58
16291209,5,19
8122928,0,78
6033480,3,16
807044,0,37
11918,1,43
22609364,1,67
12290106,5,97
12648447,0,92
9856022,0,99
27276316,3,13
27213162,1,17
1001304,2,84
17239362,1,3
11876043,5,22
28251002,3,87
8309660,2,64
3236765,5,20
6767850,3,14
16132873,0,20
706011,0,0
349076,3,79
30038278,5,45
13419125,1,4
29808697,3,18
21481392,3,82
30239341,1,13
18628672,1,4
449189,0,18
23245422,2,10
167845,1,10
61661,3,46
28429,0,11
20453433,1,18
919674,1,8
25585231,1,4
16101015,3,6
19515047,0,11
6043508,4,62
27152124,4,7
160010,5,99
71955,2,93
17900113,0,6
8240188,3,21
254262,5,83
5833419,3,4
25733965,5,10
22917320,1,5
16150996,0,90
18629086,0,51
25235185,5,57
9794605,5,25
55404,5,99
38910127,2,50
64482,3,4
25810606,4,73
31390,3,96
16133025,2,64
89208,2,12
390778,3,15
162331,4,10
6454183,2,20
18074932,5,92
33830437,2,86
22307056,2,65
29,0,12
15829917,1,12
15812770,3,38
12925631,5,0
36236388,5,62
12689143,0,13
17191012,1,25
16081272,3,51
26159745,5,1
15828938,3,10
836301,1,20
10916,0,16
214576,1,19
116236,3,79
13017390,2,5
6359290,3,12
178196,0,34
16061083,5,75
20613624,5,8
25396043,4,21
26625420,5,10
39404400,4,26
11707196,5,5
8574333,4,18
84183,4,12
24763335,5,46
7896527,3,77
7940997,4,18
91289,1,46
40175497,0,7
25632573,1,81
16059057,0,53
16133621,5,8
17317648,0,79
9627755,1,91
37778058,1,4
18480539,1,76
15777362,3,8
43587154,4,100
9489,5,13
12848132,1,10
9495160,5,68
24796231,3,44
4117865,5,20
25361877,3,70
115277,5,99
20821386,3,13
22429335,3,54
37830526,0,52
24779481,2,60
35223711,4,33
26889832,4,15
959139,3,18
24704529,5,18
13530012,2,5
13624584,1,9
27812784,3,56
25279165,3,14
18144031,5,18
6392654,3,2
21796,1,10
3494957,3,73
25041761,5,68
6339026,5,85
9578383,5,12
13139,2,5
17798198,2,5
84544,3,40
17384515,3,15
13005666,3,17
7165405,0,79
17885828,1,83
34137888,4,9
10001576,5,76
2056075,0,6
10793701,2,14
4965,2,37
37725136,5,14
6545199,2,9
17993751,5,4
43124898,2,27
41153965,1,4
16101015,2,7
3598195,4,0
24307888,3,100
17849521,5,60
35570300,5,77
13022704,2,50
209576,1,97
27015399,1,21
13605723,5,23
35297316,2,83
6792458,2,72
20587888,2,1
15832231,3,85
10592898,1,5
22883909,5,44
23350094,1,3
10591268,2,6
18281809,2,19
36521819,4,62
10907,3,6
32179015,1,93
19821,2,63
30156889,5,9
4558426,4,87
15756076,3,32
31540109,3,50
110090,3,4
18210758,4,41
4758093,4,27
150090,1,9
17790646,4,54
145565,5,10
20573324,4,3
18459833,5,19
15717721,3,18
15784300,5,88
825377,3,39
7986984,2,90
23255198,0,12
9466865,4,12
503156,5,68
7433149,3,4
12987401,4,17
107770,2,71
672655,2,18
36504059,5,31
502777,4,79
8376729,0,6
11780476,3,94
104957,2,52
22586263,5,13
36061,0,35
22500506,3,35
7200675,3,79
10584978,1,91
17166774,4,6
22444090,3,100
18105451,4,62
32498973,5,90
2651714,1,33
23259278,2,10
11337189,4,13
937098,5,14
89184,1,39
37725136,1,99
28096541,3,14
292314,3,12
33803113,2,77
31423216,2,84
43475,1,37
36977659,4,7
2877205,2,40
13246500,5,81
18077525,5,73
430788,1,15
2881823,2,7
82748,3,100
15177,0,64
686344,5,86
18145276,2,60
17257772,2,71
49603,1,55
3157940,0,69
108137,1,17
12274576,1,64
3761596,1,82
35355104,2,52
304761,4,51
2918785,4,17
25867615,3,95
287637,1,94
20734346,0,4
26811887,5,82
133914,0,34
25724603,3,89
35524113,4,11
22033888,0,76
20932008,1,5
18186565,3,78
11012,2,10
196743,3,60
444381,1,17
13389546,0,11
21825761,0,54
6516978,5,4
18185,0,7
17560674,0,1
25220487,0,92
11470922,4,22
17234664,0,79
23370447,3,34
1022411,1,100
21802950,3,4
15738256,0,10
6081686,0,55
24472,3,85
29989721,4,5
19112416,3,90
18482356,4,7
16159276,3,28
13624518,1,1
7844725,0,8
20522640,5,10
39363,1,20
25642868,2,92
13499105,1,16
9444,5,18
1094933,5,67
2431123,0,4
21470669,3,62
7187557,5,90
154556,4,71
12813630,0,76
18334837,4,11
508666,2,93
24324198,2,96
8585694,1,23
59921,2,53
550454,2,23
8976455,5,84
17149088,2,42
46270,5,14
1310439,1,25
1009886,3,15
32987,5,11
15759307,2,98
673023,2,18
2827647,4,67
23746004,1,8
3656,5,11
22616635,2,6
310259,5,18
39298169,4,19
30751488,4,84
15707237,1,18
1373315,3,76
23259118,0,14
570736,2,18
25819519,5,90
52090,2,45
95602,3,56
321459,4,37
143943,4,45
23281932,0,23
26875004,2,90
42140571,5,5
40959068,4,44
13227268,2,23
251052,5,18
16140332,0,65
23944818,3,80
23017804,2,6
17910112,0,13
21518013,2,55
1391321,3,1
35156,1,15
881346,5,83
3391762,4,83
861326,3,7
23961798,4,10
485436,0,17
41561365,0,85
499225,4,5
6468957,2,39
1038936,4,75
17319335,4,51
17408269,1,21
4278916,4,3
15711844,5,12
28503165,0,24
72286,3,23
17306293,4,41
25606979,4,67
18901156,3,60
10286585,0,10
25883365,3,56
12775317,0,47
1149251,5,41
37649375,0,15
9578331,4,64
11709037,2,16
6138,1,7
18485973,4,19
19444805,2,41
20410869,5,1
23429684,0,64
32941909,1,11
14296667,1,53
8542838,4,17
18908199,4,11
18989148,0,95
13120860,1,1
21913812,3,4
29276588,4,93
42605684,1,5
1629601,5,32
34842042,0,4
8314214,1,75
25700544,5,33
248482,3,58
65161,1,95
1280960,2,50
25621424,3,21
18054664,5,0
1044355,1,13
980426,1,32
18599748,3,6
5984399,1,2
965513,4,7
17698410,1,69
23677341,5,51
28762288,1,50
27208797,5,65
4964367,1,21
17185496,2,16
25560329,5,95
17174,4,25
37508253,5,34
38107669,1,21
21825486,0,80
18246316,5,96
23878,2,28
436629,2,19
5287473,0,97
214576,4,98
8573653,1,13
17333269,3,94
36295656,0,49
685788,3,9
25168166,2,52
9948603,3,4
24367985,3,100
25564446,5,8
13019704,4,39
43127174,4,12
17908650,4,91
8805443,0,7
10818181,2,2
25214463,0,82
17968621,1,65
16061283,2,17
10814693,5,90
32109569,4,28
26829269,0,77
17191839,4,32
384579,0,28
38225791,1,0
32430,2,34
17286606,2,2
17256217,4,25
22847712,2,6
18405928,4,46
31390,1,59
816085,2,30
30112502,2,43
18721618,5,7
26186483,4,11
12012999,1,38
82676,1,4
490472,0,84
12535,1,8
9918083,4,3
22886113,0,19
844051,3,15
95707,4,75
18588657,5,68
11534309,0,73
4370,5,48
327847,5,12
436629,4,97
38474,5,42
126077,1,28
15995172,4,11
25978892,1,9
17910372,4,18
16234184,1,17
24126231,4,95
649532,2,70
132436,3,11
263176,0,87
17715867,1,51
9485409,1,12
126061,4,89
20381983,1,68
11085530,3,20
6572270,1,6
18342283,2,84
22552529,4,47
11145835,3,13
447434,5,6
6357994,1,65
27212267,1,42
293707,4,12
10866233,0,30
35712606,0,77
9645632,3,81
18459458,2,12
38723258,4,96
77772,4,3
296384,3,97
23398961,2,92
26028873,0,0
158770,2,2
288756,2,16
16058045,2,2
30037277,2,4
22457410,4,25
79787,1,10
24443961,2,3
17408302,5,57
24552096,0,28
23262621,2,33
78107,3,46
16047,3,14
18400078,2,12
23411528,0,5
15814529,0,6
17182066,1,38
1640400,3,47
16104287,2,9
34325522,3,59
93575,1,92
40941147,1,77
35380157,2,11
7726427,4,13
39836158,5,10
30119,2,62
7965765,4,0
821800,3,16
20328900,0,82
23587053,0,43
13512713,0,81
18683261,1,11
1311355,4,61
518492,2,89
50788,5,19
23245707,5,56
10836471,3,38
99110,3,12
22365433,5,84
23168954,5,27
22048461,0,9
2946919,2,5
40144459,0,92
22052456,0,1
109726,3,7
18154,5,23
23492735,4,54
37076222,5,67
18756550,3,75
3236819,0,4
2241059,1,13
11788433,0,9
17408508,4,8
6887618,5,0
13145689,2,89
686717,2,4
17900113,2,20
522534,1,11
17993033,4,15
12383252,1,84
47122,1,7
22367070,4,54
97595,0,85
22094910,5,11
82434,4,73
25852784,4,0
7129497,1,11
1898631,0,52
47401,3,100
12043770,5,10
8852,0,15
490476,4,8
13224787,1,7
23848325,4,95
40114260,2,14
9673577,1,30
163465,1,100
17855576,4,16
18485973,2,15
40046019,5,4
8316125,3,16
20550167,0,43
308581,5,58
15814557,2,17
12879875,0,78
2669470,5,8
22367070,2,70
29283087,0,10
18765,3,32
46064,1,22
7976029,5,36
17934453,5,77
12139991,0,91
34947549,4,15
1016600,1,50
572035,3,54
35534215,5,50
16125281,1,87
2490519,3,8
13037689,1,13
428862,2,17
29602483,4,73
25832342,3,42
2785752,1,8
5585365,3,23
15818029,4,87
34938088,5,57
1081531,2,12
22571272,5,10
18808267,3,16
1753334,2,70
17737211,1,1
53007,0,2
595586,3,81
29102849,2,71
3295696,3,54
18146387,1,20
33310128,3,5
36462258,5,8
25903764,3,11
102459,5,56
26760134,1,6
28005152,3,47
9570546,0,7
153480,1,71
6796044,1,73
9248359,4,18
6452798,2,1
15729128,2,87
15823425,4,23
16039255,1,73
458003,1,14
23162673,3,81
195606,2,20
13486172,4,8
17741592,5,1
27399973,0,0
18658071,3,8
28426,4,2
17568327,3,16
18018509,2,1
40795,0,83
1162185,1,77
8434205,0,63
15837618,5,70
13414830,4,12
7107515,4,16
31257244,4,9
16150996,1,1
18527498,1,8
36362234,2,18
5711852,0,41
22953594,1,3
26029548,1,77
18340649,1,13
35126704,1,68
22125258,0,6
12813860,3,2
13550926,1,18
20407756,4,9
2003625,5,61
317621,2,10
95887,4,13
25065,3,18
30324,5,36
682681,1,82
479525,2,75
34530776,0,89
29236380,3,16
12211330,0,6
21399149,0,6
3250465,2,85
1943376,4,82
1477557,1,97
23517731,1,10
7889078,3,17
20404905,5,9
7179686,3,71
186677,0,68
17194419,4,18
13630629,0,16
31423216,3,48
17883038,3,45
7317487,1,70
18952,0,5
17623975,0,31
23523867,4,11
36209818,0,1
16243990,4,16
104957,3,10
109728,4,12
769658,3,97
20740634,0,87
40644351,4,1
19460287,0,2
173233,1,32
16139294,3,15
18076372,4,4
6553859,0,23
13512914,0,63
17411148,5,0
9750705,2,71
816748,1,24
20435872,2,2
12037339,1,73
353342,2,95
28259094,5,0
22886113,1,70
18141144,4,4
7557790,1,16
6146985,0,15
28240174,4,32
4538,1,19
5497769,2,23
2243804,5,43
20729499,4,40
29414576,1,71
41015154,2,14
6392654,3,10
25883365,1,6
6547576,5,96
21825486,0,58
58,3,77
124523,5,3
16320,5,8
25778002,2,86
12578370,4,11
18209402,1,11
12384972,4,20
49614,1,57
2566077,3,82
18134013,2,13
22013040,1,22
16109754,2,85
24235463,0,18
8032544,5,18
706360,0,59
24736191,1,17
1547049,1,16
61539,2,81
9471031,1,16
15843166,1,88
3134981,2,10
35354355,5,0
18114110,2,65
2414846,0,17
30528535,4,9
33413958,0,26
8140731,4,88
7490715,0,20
25354011,2,77
9615212,0,31
2461776,2,28
7781732,1,73
1381691,1,89
682751,2,16
23252517,3,28
9409469,3,62
17339827,3,14
16146990,1,76
387749,4,13
18637162,5,13
11402002,0,73
8722254,2,16
444381,3,45
41150456,4,20
22075341,4,42
17374927,5,80
16243,0,85
27866099,3,36
108681,2,17
13479780,0,74
17404608,0,14
10188580,0,86
12901365,3,92
26046,2,1
18336450,1,12
24886016,3,61
19364719,1,53
48974,0,95
5585365,2,18
25116429,0,6
102142,1,86
20961131,2,50
20507453,0,93
16281097,0,9
17221425,1,14
7159016,0,2
498214,1,12
15790846,4,44
223534,1,76
3430742,2,6
26026041,2,94
17405850,0,74
20959720,3,8
1,5,15
17341528,4,61
18774964,1,19
23316660,5,3
26811887,2,68
36388243,4,12
486324,0,29
15781734,4,16
216177,2,13
25058360,4,46
16050872,3,2
10847,1,9
18680106,2,24
18335479,1,17
101065,0,23
13406403,4,11
18588591,4,15
5359,5,18
28503165,2,9
24107285,5,20
25549355,5,6
15784263,0,7
29361425,5,0
25041761,2,92
101911,1,7
143440,3,28
12159815,3,58
9752790,3,19
25669098,4,8
10397655,4,18
12810834,5,0
12240730,5,7
13581569,5,7
34440,4,75
17254529,5,10
17844678,5,27
26125085,0,22
191411,3,6
18104774,3,4
25377645,2,7
41188221,5,75
1258333,4,96
15733116,0,30
19486421,5,13
2391128,0,7
11830394,4,96
16064456,0,18
11962848,0,76
13516024,2,10
10664113,2,75
676003,5,16
38909528,0,15
24611962,2,4
6893663,1,18
6513616,5,17
8722254,1,16
7544649,5,14
33727,4,95
36437387,4,53
13633768,5,83
1394155,2,6
10757346,3,98
8603765,5,17
922118,5,19
16281097,1,1
17313873,1,30
17258541,2,95
28005065,3,62
18251073,4,7
27206481,1,80
15764032,3,4
1311355,4,4
20299991,3,7
23460958,5,77
16178117,0,40
2708177,3,11
18459458,1,90
23944818,4,54
397867,0,45
17221425,1,15
33895090,5,14
17841,0,23
25852784,2,6
6545486,5,15
13060111,5,10
17912177,1,44
23149096,3,10
892303,0,20
5232173,4,20
18667632,4,72
30090925,4,21
23245594,1,36
10729298,2,20
6186355,0,18
13249699,1,65
17832588,3,81
16171272,0,35
35795906,2,70
23754479,3,48
16077535,3,99
2241059,1,4
379659,3,1
18044868,3,19
36411984,2,4
12847774,5,0
366889,5,31
7098861,3,56
15719352,2,20
11787563,0,59
20657437,3,35
30638725,1,22
492069,4,12
5562474,2,87
37539001,1,12
195211,1,97
23285659,2,98
41153965,1,47
43130025,1,59
17383302,2,7
1243286,5,3
16432374,4,16
15818555,5,82
842940,3,4
7311068,0,6
17675462,4,62
9471514,0,61
14999813,2,9
20809,4,7
15158,0,28
12924307,0,77
264147,3,13
18114142,0,63
6056287,5,53
22500506,4,59
16127238,3,19
10008056,2,50
1774981,2,0
10563572,1,3
17737211,5,18
4117865,2,13
6534132,5,7
13158635,0,19
