book_id,rating,number_of_likes
754581,4,68
11720964,1,65
12830117,4,87
10403647,1,12
20893339,1,67
1311355,5,14
11512718,1,3
22365433,1,51
896625,0,23
21853628,1,10
35487055,5,13
673655,5,86
7199,5,85
110786,1,6
25314447,4,9
18365852,4,38
13092691,0,13
6107,1,84
227443,5,11
38260251,5,36
23184825,0,50
3553395,3,11
1517935,0,73
464042,1,61
41719759,1,30
22103866,1,72
39797917,5,15
7093555,4,0
110786,4,67
330694,4,33
927979,5,4
18484332,4,16
23250655,1,46
1325218,0,13
21912247,1,82
918645,1,16
1397547,1,4
17241697,0,38
5960236,4,61
23870514,4,0
1300866,2,12
937098,3,75
3734317,1,22
41955494,2,4
24327445,3,5
6752458,3,18
1176884,0,80
701773,0,11
28382,1,17
29602483,5,90
29361425,5,96
15722934,1,63
18506999,4,35
984021,3,24
562752,0,18
23584003,4,55
7132233,0,9
1200593,3,19
26981974,2,23
3876546,2,10
18966819,3,88
10353508,4,59
17156734,0,17
887797,3,8
33133783,0,12
22324253,0,91
10285881,4,23
9783478,4,68
40018772,4,30
37426,1,9
13078741,3,93
1503988,5,36
15743485,1,2
29761093,2,12
22552579,4,13
26242359,4,46
20418905,2,12
17908731,2,25
24039424,5,31
10545071,2,18
9988405,3,39
25491,2,81
13330922,2,5
1883838,4,4
55876,2,35
47401,2,100
16150320,5,20
17934410,2,79
17571132,3,13
105576,1,82
15807,4,78
16096260,5,49
10329470,0,93
7713857,1,20
12037339,5,75
44783,4,9
22328530,1,19
13015054,5,8
10591268,1,6
19505978,5,83
13560262,3,13
12361115,2,36
13455151,3,18
22094910,5,27
15815363,5,10
13369727,2,16
93794,2,95
13110537,1,17
864313,5,95
6475299,2,3
35185556,3,36
17869212,1,8
2305,2,49
123555,5,9
32767523,3,2
92303,1,4
10429015,4,69
13005666,3,22
8514027,3,4
133017,5,83
40168069,3,53
15760499,0,40
12986169,2,1
17504621,1,19
23362210,3,90
23602375,0,0
15699815,4,14
4485,2,63
29243657,4,5
18168637,4,71
39404400,1,48
7781699,3,77
25779851,4,10
28217831,4,13
366033,3,17
10238,3,17
2315892,4,23
2342943,1,71
31702788,0,12
627166,0,22
29938026,4,69
17413213,2,9
15752349,5,10
10916,0,69
11499,1,15
24034941,3,36
16071701,2,10
27161156,4,27
80689,5,6
1003761,0,24
22921286,2,0
18103690,4,6
3399,2,43
16587763,4,61
15824169,0,36
22012863,3,30
21413662,0,58
8986467,5,94
21570971,5,13
197750,5,15
15731812,0,4
140963,4,68
20913710,1,7
20946280,4,17
39009405,2,91
18812737,5,68
24676627,0,29
119929,2,17
7210397,2,0
137098,1,10
1067,3,15
467164,0,85
26883206,3,11
9470293,3,4
35269145,4,73
17934563,5,7
13494933,5,4
658343,3,61
17318676,1,96
1422926,1,68
281512,5,13
16100438,5,33
17857511,4,19
13155806,1,96
23790680,1,4
4866,2,14
34202199,5,10
22328317,5,88
26266124,3,58
25732113,2,66
6472246,2,8
13547258,4,2
30848556,1,31
18079806,1,18
11901,3,97
3223761,5,12
18527498,0,11
36613718,2,8
3268771,5,62
6596594,3,38
18132728,5,1
13555706,5,31
17866941,3,4
13267383,4,34
17573665,0,87
40745,1,61
7492383,4,21
5845,3,39
20404905,3,11
8515680,5,15
25876993,4,11
1256194,3,34
17208264,2,34
24958417,4,15
11106249,3,5
24933557,4,10
6760780,3,9
6136499,4,51
16249571,5,78
15712164,0,5
23016364,2,17
27917957,1,75
147602,2,97
25311189,3,0
34419450,3,31
11832043,5,100
13571899,2,54
27411345,4,12
16060461,4,51
64105,3,1
2153427,1,13
9256414,0,59
227904,0,45
17383302,0,0
60926,1,11
7061732,3,2
2227528,3,5
5520516,5,29
29481185,1,33
18158521,0,8
311127,4,19
30323240,1,92
11531279,3,13
20519005,3,7
11455923,2,8
1311355,2,90
839773,3,52
63504,2,12
26150557,5,20
530582,5,15
23218582,4,17
22521314,3,2
25439542,2,25
236557,4,18
16003423,4,85
11430898,3,1
615753,4,14
5345,4,21
13605723,5,20
12364931,0,16
2278298,5,99
12207595,1,88
23843470,5,18
25746699,4,5
251996,5,14
6713071,4,1
55515,1,4
15759307,0,98
132449,0,74
37814102,5,10
13542496,3,88
22749994,4,59
22926521,0,16
74274,0,11
17412744,4,60
18160365,0,7
2881823,2,7
11724850,3,90
17253972,4,15
30893014,2,4
52090,2,66
18004713,0,45
1242729,2,44
10653263,0,8
22672193,4,2
15760499,0,34
12775317,3,29
65345,3,44
29102849,3,97
82882,4,41
45234,3,82
11400387,1,97
18134013,2,12
18243241,0,100
35386392,1,16
18698511,1,14
227350,2,42
12781027,5,18
15726780,3,3
16050312,4,39
23253279,1,89
10381195,5,2
1060562,0,0
18242939,4,16
165446,3,76
11029566,4,36
615359,0,2
43127174,4,93
7703037,3,15
23173415,1,15
997846,0,48
26228282,4,5
494304,3,24
1603923,0,3
16234269,0,4
25850401,5,13
18107522,1,100
529474,3,16
33544895,0,39
15788084,2,6
31308527,5,88
11870085,0,14
12951695,2,51
18003302,5,57
102287,2,61
7863163,3,0
36643868,1,2
24721702,5,82
16122163,0,88
19477528,0,20
706476,2,16
17278283,4,5
7467080,1,7
15720675,5,86
3173125,5,65
13488469,3,7
13617298,0,36
6594687,3,94
140412,3,3
24120947,0,18
1747896,1,58
58816,5,17
17621376,0,7
24451026,3,7
27570367,0,11
26059544,2,35
14759334,0,86
8730798,5,38
15726478,5,27
15798116,4,1
10381472,5,50
122518,1,5
25220487,3,24
38896909,0,51
20758072,5,96
10224627,2,39
15815363,1,44
22729370,0,38
79450,5,80
9794605,5,11
12951123,2,61
10900047,3,46
41015154,1,9
17404975,2,87
22074044,0,13
42848671,4,6
18010355,0,80
41118857,1,49
13151283,2,76
7463932,1,60
21896076,0,51
25421901,2,28
38119376,1,17
24692066,0,31
6319371,0,11
27249102,5,16
19558324,0,1
16234269,4,15
248483,4,17
18378015,0,21
16177571,4,84
17934453,1,25
15706591,2,10
6431790,5,83
19542841,4,30
35354355,0,19
462712,4,73
15734418,3,69
22884888,3,72
5664985,2,9
16247974,1,84
40811915,2,10
10116927,4,3
348518,2,76
287542,5,13
2113410,1,90
23465642,4,7
28636686,2,14
9650,0,8
23902435,3,17
13597879,2,31
42092606,3,2
12009478,4,12
6335026,5,4
6670287,1,64
4422777,5,4
227350,1,61
2422709,2,36
56067,4,17
616274,5,67
13542990,0,100
12207601,0,1
475,3,3
495395,2,45
11774295,0,95
39092829,5,91
34052569,5,84
733462,5,88
3332986,5,51
36457735,3,72
32171904,2,13
25387896,1,85
16001052,4,14
102439,3,1
7557790,4,20
24493035,4,9
11045338,4,11
42708743,4,59
16156309,1,17
9182478,4,10
22668541,2,65
16048485,4,2
13576489,0,63
20821614,1,25
2651714,4,100
586409,5,7
107291,3,86
836301,0,9
24300137,3,0
2951911,5,4
125965,0,81
32765205,3,16
8876803,1,55
18404166,2,49
2169506,3,11
15810884,3,12
12031532,0,9
33379357,3,20
519125,5,95
11000,4,15
15241,1,3
372268,2,19
826585,5,99
27384361,0,17
24564031,0,5
6388272,1,56
12646013,5,2
629068,4,94
20883154,1,5
1492667,1,19
76079,0,13
18618572,4,6
18108903,5,63
15752152,5,32
436629,5,90
18248834,3,14
20913710,4,38
126061,3,11
843588,1,6
16137205,2,8
2248164,2,18
538238,3,6
10789690,5,30
2856157,2,44
16150831,2,76
547847,1,0
4934651,1,13
117967,5,40
169510,5,47
24040154,1,98
35069228,0,9
13122090,0,10
8431116,4,64
16178117,5,91
18231545,2,3
6278019,5,27
17694052,1,2
13037527,2,16
38746485,1,25
20699996,1,18
16167270,1,100
18758629,5,32
9470293,4,99
2459785,1,82
435415,3,44
11313669,1,9
316558,3,73
10814517,1,21
42387698,1,39
106597,1,14
15780279,1,19
6923108,4,11
15810884,0,93
16156309,4,6
18710035,2,61
38469737,5,4
11559200,4,0
370774,0,11
815,0,43
18003095,5,75
18079482,2,62
13635790,1,6
1032696,2,74
17278283,1,14
30969741,5,72
261499,3,80
20404905,3,16
36240512,0,31
18746776,2,11
39892816,3,81
5986197,4,62
26615962,1,17
20871425,0,34
77449,5,65
34736638,3,69
23129080,4,51
669790,2,93
17728,4,34
18490649,1,92
11859244,5,89
19347037,0,83
8396558,3,15
195979,1,2
1207904,1,5
2651779,3,19
188454,3,63
590552,2,19
205997,5,14
75220,0,71
17287054,0,61
13447476,1,14
126609,1,23
24807089,4,57
22693276,4,14
272333,2,8
8141083,2,92
246245,0,43
22027301,1,11
25294122,1,15
26052610,2,11
23493101,2,18
77152,0,55
248596,4,10
13493936,4,0
41684,4,17
15840057,4,16
6978614,2,49
46438,1,20
18715358,2,17
1556867,0,56
12022847,0,18
17279577,0,64
45122,4,91
617510,4,14
18745,4,42
11290,1,69
18132728,5,11
32930819,0,13
14280,2,90
22606645,4,8
7882,5,22
2342943,3,2
677591,0,9
32171947,4,12
13544212,2,83
23664520,0,83
12585,3,12
74406,4,25
476899,1,40
36204669,2,46
34654953,2,5
17382174,5,20
789344,3,11
15756076,5,72
2331954,4,15
34835249,3,45
44185,4,20
32930819,3,9
298567,4,16
18629086,1,27
147039,5,27
20407756,4,35
219588,0,69
12841067,3,69
25078,3,8
179565,0,61
135486,0,10
14762476,0,61
17879100,1,5
13595638,5,1
9262,0,77
1378136,1,66
30166135,2,47
89208,1,10
15808466,2,39
3511318,4,65
12125,4,15
27161156,3,99
11566223,3,43
18656002,2,6
22877450,5,2
11475567,3,43
457762,1,17
18308768,2,1
8565888,2,57
32710777,0,3
922118,0,20
32890474,2,82
17384512,3,14
3315240,2,2
2187343,1,27
21984762,3,6
13588356,1,20
26027331,0,5
17586459,2,83
99461,4,43
25810606,0,9
15726406,4,79
36793989,1,19
74176,0,14
18808267,0,40
386618,4,14
25410674,2,19
23202149,3,97
14296667,4,7
92253,3,9
15758643,5,75
16060716,4,1
26820380,3,4
11788404,1,53
18329670,3,7
6641914,3,37
15835514,4,21
3477698,3,8
4332082,4,1
20763881,0,87
25692886,4,82
42447,1,6
23267279,5,7
17279577,1,9
27239071,3,1
23315657,0,6
8265098,2,64
25621424,1,3
25816695,0,67
13512914,3,0
11290,1,20
36162,5,36
13139,0,7
20959720,2,7
23556393,0,6
15835477,1,18
5576654,3,24
9247537,1,40
27384361,5,1
52251,1,1
35478693,5,78
219600,2,65
30166135,0,15
270363,4,96
13017390,4,47
8271444,0,11
23580412,3,64
13609401,4,0
3478,4,18
18191815,4,7
47916,5,16
17153941,0,12
18126905,5,100
1111845,4,16
13265293,1,19
25978892,5,12
25700544,2,76
7092396,0,17
18981875,0,63
6691860,3,15
129223,3,100
10382150,0,40
587638,5,48
18044868,0,59
24999991,0,83
30225,3,90
18089345,1,1
5198,5,65
110396,3,28
25214463,4,3
11341322,3,62
71969,2,18
18249312,1,96
538381,2,2
16069154,0,60
2290422,3,16
13425135,0,88
127810,4,32
23453083,0,4
12260585,2,23
94079,1,64
10545071,1,95
13455553,3,43
15822476,5,95
22890961,5,43
6334523,5,5
17984619,2,5
12379698,2,5
253153,2,15
11979622,0,9
287494,2,47
19494,4,86
23255198,1,23
16165879,0,4
17286659,5,11
7210397,2,27
13284773,0,10
7160178,3,16
21031,5,12
16161561,4,1
47613,1,19
64081,4,15
29661832,5,47
13498089,1,89
23298360,0,88
23947089,5,8
198175,4,24
754771,3,77
133486,5,6
41831210,1,2
25190761,1,5
21996370,0,52
18880706,0,31
30038278,5,22
25422234,0,55
2305675,4,17
70420,4,85
2553575,0,2
22548670,2,4
18090019,1,87
12883644,1,10
16081272,1,2
15831653,5,20
36194389,5,38
2974811,0,79
26722576,4,9
10343868,5,15
15810511,2,5
503051,3,76
6136499,1,6
28257707,0,30
2903736,4,63
256936,5,77
40240009,2,66
1258333,2,53
5103426,2,8
2752607,4,74
96647,2,45
17154665,4,12
16282937,4,77
2425528,2,2
18308768,4,18
11179425,4,4
12822539,0,15
8074969,5,2
9678825,5,88
613313,4,72
274392,4,90
7174468,5,3
19083223,5,29
34842042,1,8
6667485,3,21
13394049,5,99
26883802,4,16
18079682,0,46
112754,2,6
34921588,0,64
13364202,4,85
65954,5,20
12907444,1,11
22305657,2,90
17993033,0,18
15994399,3,0
29601065,2,54
50376,0,18
18590443,4,1
31202835,1,72
25005951,4,7
18141144,3,14
32766049,0,17
1838917,3,9
2612,1,48
15759307,2,31
180584,3,2
816720,1,20
8341567,1,54
17377785,5,51
20328900,5,71
23483685,4,9
17703150,5,84
22396311,4,40
65161,2,65
23013875,5,3
811241,0,1
41053432,1,1
17569900,0,12
22877450,2,2
20483084,3,1
13361071,0,27
12648447,0,61
4558426,5,71
36157359,0,16
7488686,1,37
22585967,2,34
9588207,4,55
13062508,3,11
29430869,3,8
18981875,0,70
41450662,1,86
276123,5,17
34966353,3,1
6923108,4,13
13528331,1,18
230852,5,13
835123,0,1
8121708,3,9
22675858,5,9
3367830,1,74
9938498,4,5
28873,1,55
13076894,2,66
76740,3,10
9215946,0,48
642460,0,12
20059,3,31
21793687,3,12
143675,1,9
14296543,1,96
36457735,0,32
65249,0,9
79,2,97
390737,3,82
3380813,1,56
36137549,1,83
256274,0,7
13810290,2,47
24081930,4,36
25898657,3,16
30213217,4,85
17568768,4,15
18240522,0,3
28783749,3,2
109395,2,94
6917952,3,79
25711588,3,42
18586923,0,76
17703150,4,90
207313,2,14
17155793,2,5
23400638,5,4
23245422,5,64
40409718,5,27
104378,3,10
19095025,2,6
289590,0,8
23110713,5,24
1421046,0,42
89208,0,58
195211,0,70
18669536,5,19
28096541,5,69
16512115,0,20
937116,1,27
51428,1,14
9488435,1,14
23202487,1,2
712313,0,19
11559200,0,98
16120137,4,48
24335191,5,19
34470979,4,2
570668,4,33
547847,0,74
33413958,0,11
1166705,1,65
13110537,3,0
13051355,3,45
65297,3,21
504405,0,66
20740634,2,8
20906692,5,77
12971662,0,20
25062038,2,84
17338329,5,29
15745446,3,56
18111057,1,99
18453733,4,8
25984485,3,39
26125085,3,61
18308266,2,7
6288033,5,94
36373464,0,8
11279444,4,3
31351689,1,23
36468699,1,6
37347,3,28
13637128,1,53
35129379,2,65
1704570,5,84
1171469,2,17
5561599,5,33
724994,4,9
17333149,3,37
25817616,5,6
3054684,3,21
9368401,1,21
4826781,0,6
11995902,1,53
17204058,5,0
9292763,3,10
33895090,1,48
247373,3,50
1205982,5,11
4052982,2,18
9688317,5,54
10801900,5,10
17927626,4,7
14889776,4,90
3972,3,17
20805925,2,90
15795549,0,46
2138727,4,7
35924698,5,19
8536738,3,61
141828,2,37
38484320,0,16
20809980,4,16
16083209,5,10
77887,2,5
16050500,1,89
28243032,3,9
17912980,1,6
16109328,3,13
6401056,3,98
13517372,5,1
190180,3,81
1091470,0,42
5982474,1,5
25097488,2,16
28767058,2,16
6460220,0,74
128495,0,87
470535,3,88
64482,4,44
30334183,5,73
17232032,3,15
24307888,4,72
105720,1,20
13512713,2,99
38456738,1,91
19364719,1,14
868043,1,73
31019831,5,28
25337536,1,11
126077,4,15
16234269,2,99
6072105,2,72
206682,0,33
23167049,1,3
16058764,4,15
25669067,4,58
364550,3,99
3873328,2,27
25279165,1,34
534652,0,46
13419125,3,15
77589,1,13
13513655,4,68
3439778,0,27
139463,5,9
9530,5,29
22465510,1,73
36494518,2,86
50750,4,3
36608199,4,3
27308,3,9
18457362,1,31
995876,5,0
6882,0,8
33363,3,4
11472240,3,13
23363236,2,98
12160890,0,57
18955365,3,5
15846878,5,47
24796481,3,93
22715913,5,2
166562,2,7
11749412,0,9
6322725,3,92
4980,3,74
21469108,4,6
7896527,1,9
21936562,0,4
121749,0,2
28138673,2,10
17745221,4,71
368468,5,97
23492735,0,70
13262783,5,1
79787,1,94
37767019,1,10
12260585,3,37
29075421,0,9
15802883,4,6
11901,1,64
15096,3,20
20729499,1,51
113946,5,13
17155039,4,3
15711844,1,7
22461120,5,65
431668,5,45
6033480,2,17
900,3,9
6541563,0,22
2039133,2,7
6423507,4,6
7898,4,10
2455376,5,15
37322759,1,6
5196,3,6
25503084,3,7
1410320,5,2
280412,2,11
17227084,4,2
44185,3,46
209571,0,0
17262309,0,24
346607,5,66
7717531,3,3
822392,1,47
13331838,3,0
17886233,2,86
11168429,0,10
15840057,3,4
67238,1,20
13037527,2,2
16112942,4,42
17863376,0,2
11814613,0,45
13411825,0,41
37509275,2,86
23281652,3,52
23271136,1,12
27254019,1,57
14047983,4,11
17936743,0,14
15753740,4,1
16178117,0,18
23489172,1,12
40397083,4,31
30640176,3,42
29,5,99
30556459,0,7
2177236,3,19
824062,3,16
18693717,2,24
15774943,1,27
15749759,3,5
641936,5,5
8646223,2,5
3477698,5,96
12628635,5,73
13548152,4,25
18476108,3,12
925697,1,88
15798116,1,64
22719283,1,97
82780,4,10
25729635,4,92
74280,2,5
7141642,5,4
1430,1,94
34715257,1,38
16729,5,29
22500506,1,10
18760990,3,21
15843286,1,91
6306102,4,13
416108,5,32
29947711,3,8
17876,2,64
17204899,0,27
15888492,1,63
2651714,5,10
16055662,5,19
10605,5,6
64081,4,1
303214,5,18
6702002,5,94
7113759,2,79
13452847,5,21
489972,0,6
13547495,4,63
17524166,5,9
22855494,1,64
40102,5,16
18186565,5,42
21915383,5,76
17331819,1,19
143440,0,34
116223,4,62
25581522,3,78
23843470,1,7
4278916,2,86
204185,5,6
7945295,5,94
11556268,4,51
28812129,5,95
17331403,2,8
13640108,4,42
29908131,4,79
53423,2,58
13438525,4,59
18697605,3,16
20577546,3,16
7641383,2,34
7507951,2,20
58889,4,3
84544,4,92
30112502,0,12
30653731,4,10
17166774,4,21
101911,4,14
8089,2,14
3345951,1,11
18816335,4,75
7741325,3,70
2422709,0,17
201642,3,10
1067,4,51
257845,3,100
18291661,2,51
1565568,5,10
9645632,5,51
23403599,2,63
42443467,2,10
23200017,1,11
16094450,0,39
12988102,4,22
36646671,4,9
4443469,0,12
44783,5,6
615753,2,64
25615831,2,90
32494381,0,20
185636,5,1
221626,0,16
40948565,0,61
287494,5,25
30166135,4,13
13417697,1,32
25876993,3,66
2402650,4,12
22297138,5,84
13542924,3,76
760326,2,28
3793889,3,75
2321296,0,79
38199905,1,41
10031,1,41
38223311,2,31
769255,1,47
30166135,1,48
893731,4,28
512662,3,11
25059121,2,80
20550167,2,39
25543153,4,8
21524446,3,40
21929500,0,2
13647475,5,7
23250311,1,6
6251543,0,8
7664041,4,77
31664451,3,66
22820335,1,79
32430,4,12
15798116,1,77
60156,0,16
3231457,0,23
16328,3,20
19047392,1,14
13422043,3,3
15770390,1,3
5148758,1,76
20640467,1,8
18079603,2,77
24504079,2,22
64666,4,43
13554459,0,23
28110852,4,3
19047392,2,2
20484662,2,38
1381691,0,84
32927239,0,19
27840706,3,86
396266,5,6
1828067,1,24
40212272,1,9
94062,2,6
6339026,5,4
27876336,5,26
62802,4,1
65249,2,8
6234910,5,20
1111845,1,27
22551730,4,58
18074803,1,53
18584315,5,89
23016364,5,3
15803760,1,7
24872027,3,66
23286073,3,10
20763127,4,42
7431461,0,37
6087731,3,31
7828783,0,1
12432220,0,40
23947523,5,12
23913,2,2
5295735,0,77
33967732,5,54
445573,3,2
17928848,3,0
7628,3,17
11382391,1,83
102715,5,19
41063454,5,43
25179935,4,22
8312896,5,99
18046019,3,66
14930046,4,80
444381,5,27
27213211,5,10
16065595,5,26
148040,3,73
25787736,3,75
3345951,2,14
20487530,2,9
30237061,0,18
1604003,0,15
20673285,1,16
71054,5,47
3289281,0,93
38735413,4,18
33362149,3,52
18221991,0,0
59950,0,71
339218,1,5
35445744,0,16
6801595,2,27
981824,4,4
17843498,4,13
351451,1,7
28239,1,89
42859161,0,10
17171910,3,13
36151853,0,51
21409944,2,14
20442603,1,72
15703716,1,12
10801900,0,95
108137,3,12
39009405,2,16
34750379,4,4
9827810,5,84
1443159,4,1
37460111,1,49
18626111,0,37
11718466,0,52
32882682,1,33
658343,5,20
19242026,1,77
35772433,2,80
298421,1,17
22911,2,79
407429,3,4
17886233,3,47
479921,5,68
18281880,5,4
2897258,3,51
1335568,5,14
857657,5,37
6703145,2,2
138683,5,42
24623714,3,11
22972067,4,13
6596594,4,55
6080748,2,8
26036052,4,30
41479329,1,13
34835249,4,7
18667800,1,97
12275455,3,13
47906,5,44
231914,2,14
12176602,0,15
21865261,5,74
8109216,2,89
23588453,1,18
12811730,1,75
7865197,3,39
4538,4,5
1096334,0,6
12677691,1,10
25922869,5,67
6820070,1,19
143728,5,17
17727309,4,93
1225261,5,54
14743412,1,10
6764886,2,6
11864686,5,8
17350825,5,20
20763127,5,6
34933630,3,3
9738582,0,16
33861739,1,5
26571498,5,8
17333269,1,96
70420,2,4
9578331,3,68
79450,2,89
10700326,5,32
34790371,5,28
18335479,2,72
10101311,4,42
110996,0,42
9835731,5,81
8725,5,6
24727083,1,15
3134981,2,9
23281811,3,77
41150474,1,20
25476480,1,9
2918785,5,34
79429,3,19
11437971,4,15
39861398,1,62
41742052,4,36
13629923,1,0
43256632,1,10
29600119,1,19
4953,0,19
17261191,4,14
9756346,0,13
28507357,3,77
8628509,0,9
35805990,4,0
6438710,3,6
17235448,2,2
833550,0,56
16065477,0,2
36327140,3,100
261071,3,30
6784311,3,58
34933997,5,87
49269,0,7
19695718,2,10
11594414,4,24
18273785,5,2
23161872,3,1
5212,4,18
12564927,4,22
23493101,4,16
7163015,0,0
382450,2,5
42403315,4,96
9703979,4,5
17339335,2,29
795643,4,94
13335487,3,53
16031312,2,27
22370991,5,88
459828,2,18
5501275,4,98
16116922,4,12
12591896,5,21
8039386,1,88
34845079,3,72
8477800,2,76
7824768,1,19
23389537,5,5
26527726,4,20
85280,2,47
161156,1,47
16245726,5,0
15803757,2,1
34470979,4,21
18747058,0,39
11397996,4,13
10626639,5,56
10805300,1,19
93575,4,46
32051720,4,26
107159,5,28
18278874,4,19
19248320,3,43
399200,4,79
608216,4,9
6011949,0,12
6306102,2,17
16280051,1,14
9635114,3,1
6739080,4,21
16130,5,10
80532,1,19
34386617,2,5
40948826,4,74
13104080,5,46
21816725,3,11
13059477,0,43
32620317,3,7
17831753,5,8
22396311,0,9
29908131,5,16
7529,5,82
7201315,5,73
18378015,0,49
966087,2,99
36257994,0,0
16048521,4,3
23253279,5,13
22674105,4,15
105760,2,11
13548152,2,14
40211080,0,6
34758697,5,10
16101023,4,31
27874227,3,5
1706483,3,50
858572,1,98
34484,0,20
29776106,0,44
84146,3,13
15768795,4,37
6641914,2,100
17258881,3,5
12393223,5,1
32080126,5,22
141452,5,0
390778,2,5
24327646,0,80
18693918,5,13
35380157,1,57
18669241,3,37
6411016,2,7
1481902,3,54
596260,0,6
6534932,4,20
13406403,3,12
225606,2,97
22075341,0,27
15998621,0,3
26759,2,20
11995902,4,15
699654,4,50
25898503,4,0
10605,5,70
77366,1,7
32969701,2,44
13459010,1,15
6752458,0,13
6692041,5,14
3553395,0,12
8139321,1,18
18403921,2,13
11534309,3,16
50750,1,10
17882444,5,11
176626,2,0
30297927,2,63
35921,4,60
18251076,5,8
33607640,5,6
6957725,5,45
64081,1,6
33946139,5,3
35034197,0,84
35488762,3,87
7991200,4,5
972193,5,59
16090657,0,44
21483760,2,45
349076,0,85
17444267,5,12
40612549,5,3
1546871,3,5
363059,5,19
11687869,2,1
9815702,4,51
9749291,2,29
17993033,3,20
18850688,3,63
7200675,5,16
38723692,4,45
25354011,3,45
17880603,2,50
8432181,1,68
16176440,3,9
22889766,1,7
11843017,4,8
462426,4,57
39984739,0,3
7031827,4,78
823510,1,24
17697700,1,5
130748,3,12
26236852,5,15
18747256,0,64
23878,0,22
1908511,1,96
7775757,4,84
552440,3,30
4366431,4,43
22626381,3,63
7557262,2,5
27424750,0,96
5966593,4,18
11402002,0,35
28096541,4,1
96885,5,12
22992,5,67
7796389,1,45
17352909,5,44
12821520,5,19
18876025,3,49
24346235,2,10
2501453,0,97
331975,5,10
9517,3,66
18712956,2,2
8139321,0,13
3029362,2,7
7573471,0,23
11231226,1,5
3430848,4,73
15843241,5,63
795643,1,13
8755291,0,1
2169059,0,55
42443467,3,42
25716620,3,17
290252,1,5
28371999,2,20
30508147,3,100
859500,4,51
16123176,5,54
22847712,5,69
